Year,Trimester,District,Neighbourhood,Average _rent,Price
2021,2,Eixample,l'Antiga Esquerra de l'Eixample,average rent per surface (euro/m2),13.3
2021,2,Eixample,la Nova Esquerra de l'Eixample,average rent per surface (euro/m2),13.2
2021,2,Eixample,Sant Antoni,average rent per surface (euro/m2),13
2021,2,Sants-Montjuic,el Poble Sec,average rent per surface (euro/m2),13.5
2021,2,Sants-Montjuic,la Marina de Port,average rent per surface (euro/m2),10.8
2021,2,Sants-Montjuic,la Font de la Guatlla,average rent per surface (euro/m2),12.5
2021,2,Sants-Montjuic,Hostafrancs,average rent per surface (euro/m2),13.1
2021,2,Sants-Montjuic,la Bordeta,average rent per surface (euro/m2),12
2021,2,Sants-Montjuic,Sants - Badal,average rent per surface (euro/m2),13.1
2021,2,Sants-Montjuic,Sants,average rent per surface (euro/m2),13.2
2021,2,Les Corts,les Corts,average rent per surface (euro/m2),13.8
2021,2,Les Corts,la Maternitat i Sant Ramon,average rent per surface (euro/m2),13.3
2021,2,Les Corts,Pedralbes,average rent per surface (euro/m2),15.5
2021,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent per surface (euro/m2),13
2021,2,Sarria-Sant Gervasi,Sarria,average rent per surface (euro/m2),15.9
2021,2,Sarria-Sant Gervasi,les Tres Torres,average rent per surface (euro/m2),15
2021,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent per surface (euro/m2),14.7
2021,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent per surface (euro/m2),14.5
2021,2,Sarria-Sant Gervasi,el Putxet i el Farro,average rent per surface (euro/m2),14.2
2021,2,Gracia,Vallcarca i els Penitents,average rent per surface (euro/m2),13.6
2021,2,Gracia,el Coll,average rent per surface (euro/m2),12.8
2021,2,Gracia,la Salut,average rent per surface (euro/m2),12.1
2021,2,Gracia,la Vila de Gracia,average rent per surface (euro/m2),13.9
2021,2,Gracia,el Camp d'en Grassot i Gracia Nova,average rent per surface (euro/m2),13.6
2021,2,Horta-Guinardo,el Baix Guinardo,average rent per surface (euro/m2),12.8
2021,2,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),12.4
2021,2,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),12.8
2021,2,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),11.8
2021,2,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),11.6
2021,2,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),12
2021,2,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),10.2
2021,2,Horta-Guinardo,Montbau,average rent per surface (euro/m2),10.9
2021,2,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),13.4
2021,2,Horta-Guinardo,Horta,average rent per surface (euro/m2),11.8
2021,2,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),11.8
2021,2,Nou Barris,Porta,average rent per surface (euro/m2),11.1
2021,2,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.4
2021,2,Nou Barris,la Guineueta,average rent per surface (euro/m2),10.1
2021,2,Nou Barris,Canyelles,average rent per surface (euro/m2),8.7
2021,2,Nou Barris,les Roquetes,average rent per surface (euro/m2),11.2
2021,2,Nou Barris,Verdun,average rent per surface (euro/m2),12.7
2021,2,Nou Barris,la Prosperitat,average rent per surface (euro/m2),12.1
2021,2,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),11.9
2021,2,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),8.1
2021,2,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),10.1
2021,2,Sant Andreu,Baro de Viver,average rent per surface (euro/m2),6.7
2021,2,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),11.3
2021,2,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),11.9
2021,2,Sant Andreu,la Sagrera,average rent per surface (euro/m2),11.4
2021,2,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),11.3
2021,2,Sant Andreu,Navas,average rent per surface (euro/m2),11.7
2021,2,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),12.9
2021,2,Sant Marti,el Clot,average rent per surface (euro/m2),12.6
2021,2,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),13.9
2021,2,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),17.3
2021,2,Sant Marti,el Poblenou,average rent per surface (euro/m2),14.1
2021,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),15.8
2021,2,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),11.2
2021,2,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),13.2
2021,2,Sant Marti,Sant Martíide Provencals,average rent per surface (euro/m2),11.3
2021,2,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),10.9
2021,3,Ciutat Vella,el Raval,average rent (euro/month),770.5
2021,3,Ciutat Vella,Gothic Quarter,average rent (euro/month),968.4
2021,3,Ciutat Vella,la Barceloneta,average rent (euro/month),826
2021,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),889.1
2021,3,Eixample,Fort Pienc,average rent (euro/month),970.2
2021,3,Eixample,la Sagrada Familia,average rent (euro/month),912.4
2021,3,Eixample,la Dreta de l'Eixample,average rent (euro/month),1168.4
2021,3,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1072.9
2021,3,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),968.6
2021,3,Eixample,Sant Antoni,average rent (euro/month),934.3
2021,3,Sants-Montjuic,el Poble Sec,average rent (euro/month),787
2021,3,Sants-Montjuic,la Marina de Port,average rent (euro/month),698.5
2021,3,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),858.7
2021,3,Sants-Montjuic,Hostafrancs,average rent (euro/month),804.6
2021,3,Sants-Montjuic,la Bordeta,average rent (euro/month),832.5
2021,3,Sants-Montjuic,Sants - Badal,average rent (euro/month),805.9
2021,3,Sants-Montjuic,Sants,average rent (euro/month),836.7
2021,3,Les Corts,les Corts,average rent (euro/month),1017
2021,3,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),982.9
2021,3,Les Corts,Pedralbes,average rent (euro/month),1816.5
2021,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1009.5
2021,3,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1345.2
2021,3,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1566.5
2021,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1159.6
2021,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1352.5
2021,3,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),1004.7
2021,3,Gracia,Vallcarca i els Penitents,average rent (euro/month),961
2021,3,Gracia,el Coll,average rent (euro/month),755.5
2021,3,Gracia,la Salut,average rent (euro/month),934.6
2021,3,Gracia,la Vila de Gracia,average rent (euro/month),891.6
2021,3,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),899.7
2021,3,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),836.3
2021,3,Horta-Guinardo,Can Baro,average rent (euro/month),753.7
2021,3,Horta-Guinardo,el Guinardo,average rent (euro/month),823.6
2021,3,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),817.3
2021,3,Horta-Guinardo,el Carmel,average rent (euro/month),679.3
2021,3,Horta-Guinardo,la Teixonera,average rent (euro/month),686.3
2021,3,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),785.6
2021,3,Horta-Guinardo,Montbau,average rent (euro/month),745.9
2021,3,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),878.1
2021,3,Horta-Guinardo,Horta,average rent (euro/month),754.9
2021,3,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),747.5
2021,3,Nou Barris,Porta,average rent (euro/month),712.8
2021,3,Nou Barris,el Turo de la Peira,average rent (euro/month),681.8
2021,3,Nou Barris,la Guineueta,average rent (euro/month),653.2
2021,3,Nou Barris,Canyelles,average rent (euro/month),769.9
2021,3,Nou Barris,les Roquetes,average rent (euro/month),628.7
2021,3,Nou Barris,Verdun,average rent (euro/month),666.6
2021,3,Nou Barris,la Prosperitat,average rent (euro/month),669.5
2021,3,Nou Barris,la Trinitat Nova,average rent (euro/month),610.4
2021,3,Nou Barris,Ciutat Meridiana,average rent (euro/month),547.7
2021,3,Sant Andreu,la Trinitat Vella,average rent (euro/month),585
2021,3,Sant Andreu,el Bon Pastor,average rent (euro/month),644.1
2021,3,Sant Andreu,Sant Andreu,average rent (euro/month),792.9
2021,3,Sant Andreu,la Sagrera,average rent (euro/month),772.8
2021,3,Sant Andreu,el Congres i els Indians,average rent (euro/month),751.9
2021,3,Sant Andreu,Navas,average rent (euro/month),805.3
2021,3,Sant Marti,el Camp de l'Arpa del Clot,average rent (euro/month),830.8
2021,3,Sant Marti,el Clot,average rent (euro/month),822.2
2021,3,Sant Marti,el Parc i la Llacuna del Poblenou,average rent (euro/month),1024.4
2021,3,Sant Marti,la Vila Olimpica del Poblenou,average rent (euro/month),1343.1
2021,3,Sant Marti,el Poblenou,average rent (euro/month),971.3
2021,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent (euro/month),1162.9
2021,3,Sant Marti,el Besos i el Maresme,average rent (euro/month),736.1
2021,3,Sant Marti,Provencals del Poblenou,average rent (euro/month),962.7
2021,3,Sant Marti,Sant Martíide Provencals,average rent (euro/month),804.2
2021,3,Sant Marti,la Verneda i la Pau,average rent (euro/month),752.9
2021,3,Ciutat Vella,el Raval,average rent per surface (euro/m2),12.9
2021,3,Ciutat Vella,Gothic Quarter,average rent per surface (euro/m2),12.9
2021,3,Ciutat Vella,la Barceloneta,average rent per surface (euro/m2),16.3
2021,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent per surface (euro/m2),13.4
2021,3,Eixample,Fort Pienc,average rent per surface (euro/m2),13.2
2021,3,Eixample,la Sagrada Familia,average rent per surface (euro/m2),13.6
2021,3,Eixample,la Dreta de l'Eixample,average rent per surface (euro/m2),13
2021,3,Eixample,l'Antiga Esquerra de l'Eixample,average rent per surface (euro/m2),13.6
2021,3,Eixample,la Nova Esquerra de l'Eixample,average rent per surface (euro/m2),13.3
2021,3,Eixample,Sant Antoni,average rent per surface (euro/m2),13
2021,3,Sants-Montjuic,el Poble Sec,average rent per surface (euro/m2),13.8
2021,3,Sants-Montjuic,la Marina de Port,average rent per surface (euro/m2),10.2
2021,3,Sants-Montjuic,la Font de la Guatlla,average rent per surface (euro/m2),12.7
2021,3,Sants-Montjuic,Hostafrancs,average rent per surface (euro/m2),13
2021,3,Sants-Montjuic,la Bordeta,average rent per surface (euro/m2),12.3
2021,3,Sants-Montjuic,Sants - Badal,average rent per surface (euro/m2),13.5
2021,3,Sants-Montjuic,Sants,average rent per surface (euro/m2),12.9
2021,3,Les Corts,les Corts,average rent per surface (euro/m2),14.3
2021,3,Les Corts,la Maternitat i Sant Ramon,average rent per surface (euro/m2),13
2021,3,Les Corts,Pedralbes,average rent per surface (euro/m2),15.8
2021,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent per surface (euro/m2),11.4
2021,3,Sarria-Sant Gervasi,Sarria,average rent per surface (euro/m2),16.1
2021,3,Sarria-Sant Gervasi,les Tres Torres,average rent per surface (euro/m2),15.5
2021,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent per surface (euro/m2),15.3
2021,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent per surface (euro/m2),14.7
2021,3,Sarria-Sant Gervasi,el Putxet i el Farro,average rent per surface (euro/m2),14.1
2021,3,Gracia,Vallcarca i els Penitents,average rent per surface (euro/m2),13.8
2021,3,Gracia,el Coll,average rent per surface (euro/m2),12.9
2021,3,Gracia,la Salut,average rent per surface (euro/m2),12.8
2021,3,Gracia,la Vila de Gracia,average rent per surface (euro/m2),14.2
2021,3,Gracia,el Camp d'en Grassot i Gracia Nova,average rent per surface (euro/m2),13.7
2021,3,Horta-Guinardo,el Baix Guinardo,average rent per surface (euro/m2),12.7
2021,3,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),12.6
2021,3,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),12.7
2021,3,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),12.4
2021,3,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),11.9
2021,3,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),11.7
2021,3,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),11.1
2021,3,Horta-Guinardo,Montbau,average rent per surface (euro/m2),11.3
2021,3,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),12.1
2021,3,Horta-Guinardo,Horta,average rent per surface (euro/m2),12.1
2021,3,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),11.3
2021,3,Nou Barris,Porta,average rent per surface (euro/m2),11.7
2021,3,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),11.2
2021,3,Nou Barris,la Guineueta,average rent per surface (euro/m2),9.4
2021,3,Nou Barris,Canyelles,average rent per surface (euro/m2),10
2021,3,Nou Barris,les Roquetes,average rent per surface (euro/m2),11.5
2021,3,Nou Barris,Verdun,average rent per surface (euro/m2),12
2021,3,Nou Barris,la Prosperitat,average rent per surface (euro/m2),11.6
2021,3,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),11.6
2021,3,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),9.3
2021,3,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),10.2
2021,3,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),10.2
2021,3,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),12.1
2021,3,Sant Andreu,la Sagrera,average rent per surface (euro/m2),11.7
2021,3,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),11.6
2021,3,Sant Andreu,Navas,average rent per surface (euro/m2),11.6
2021,3,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),13.1
2021,3,Sant Marti,el Clot,average rent per surface (euro/m2),13
2021,3,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),15
2021,3,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),16.2
2021,3,Sant Marti,el Poblenou,average rent per surface (euro/m2),14.6
2021,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),16.9
2021,3,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),12.1
2021,3,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),13.4
2021,3,Sant Marti,Sant Martíide Provencals,average rent per surface (euro/m2),11.6
2021,3,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),11
2021,4,Ciutat Vella,el Raval,average rent (euro/month),772.8
2021,4,Ciutat Vella,Gothic Quarter,average rent (euro/month),953
2021,4,Ciutat Vella,la Barceloneta,average rent (euro/month),877.9
2021,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),922.8
2021,4,Eixample,Fort Pienc,average rent (euro/month),976.9
2021,4,Eixample,la Sagrada Familia,average rent (euro/month),924.4
2021,4,Eixample,la Dreta de l'Eixample,average rent (euro/month),1220.8
2021,4,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1114.9
2021,4,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),965.9
2021,4,Eixample,Sant Antoni,average rent (euro/month),955.7
2021,4,Sants-Montjuic,el Poble Sec,average rent (euro/month),777.9
2021,4,Sants-Montjuic,la Marina de Port,average rent (euro/month),691.9
2021,4,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),827.2
2021,4,Sants-Montjuic,Hostafrancs,average rent (euro/month),809.5
2021,4,Sants-Montjuic,la Bordeta,average rent (euro/month),872.5
2021,4,Sants-Montjuic,Sants - Badal,average rent (euro/month),800
2021,4,Sants-Montjuic,Sants,average rent (euro/month),833.7
2021,4,Les Corts,les Corts,average rent (euro/month),1052.8
2021,4,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),920.6
2021,4,Les Corts,Pedralbes,average rent (euro/month),1679.3
2021,4,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1214.5
2021,4,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1292.9
2021,4,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1597.4
2021,4,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1219.6
2021,4,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1433.7
2021,4,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),998.3
2021,4,Gracia,Vallcarca i els Penitents,average rent (euro/month),920.1
2021,4,Gracia,el Coll,average rent (euro/month),754.5
2021,4,Gracia,la Salut,average rent (euro/month),899.9
2021,4,Gracia,la Vila de Gracia,average rent (euro/month),920.9
2021,4,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),926.5
2021,4,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),821
2021,4,Horta-Guinardo,Can Baro,average rent (euro/month),757.7
2021,4,Horta-Guinardo,el Guinardo,average rent (euro/month),802.6
2021,4,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),835.3
2021,4,Horta-Guinardo,el Carmel,average rent (euro/month),683.8
2021,4,Horta-Guinardo,la Teixonera,average rent (euro/month),739.7
2021,4,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),675.7
2021,4,Horta-Guinardo,Montbau,average rent (euro/month),744.2
2021,4,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),859.1
2021,4,Horta-Guinardo,Horta,average rent (euro/month),760.4
2021,4,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),803.7
2021,4,Nou Barris,Porta,average rent (euro/month),740.4
2021,4,Nou Barris,el Turo de la Peira,average rent (euro/month),691.9
2021,4,Nou Barris,la Guineueta,average rent (euro/month),664.2
2021,4,Nou Barris,Canyelles,average rent (euro/month),763.3
2021,4,Nou Barris,les Roquetes,average rent (euro/month),605.5
2021,4,Nou Barris,Verdun,average rent (euro/month),647.7
2021,4,Nou Barris,la Prosperitat,average rent (euro/month),683.9
2021,4,Nou Barris,la Trinitat Nova,average rent (euro/month),557
2021,4,Nou Barris,Ciutat Meridiana,average rent (euro/month),546.8
2021,4,Sant Andreu,la Trinitat Vella,average rent (euro/month),626.6
2021,4,Sant Andreu,Baro de Viver,average rent (euro/month),616.7
2021,4,Sant Andreu,el Bon Pastor,average rent (euro/month),696.8
